x_coord,y_coord,image_source_x,water_percentage,date,year,image_source_y,inland_aquaculture,shrimp_rice_farming,single_rice_cropping,triple_rice_cropping,double_rice_cropping_dry,double_rice_cropping_rain,others,date_time
4,10,Flood_2000_161.tif,0.43,161,2000,Landuse_2000.tif,0.37,0.04,0.1,0.0,0.0,0.22,0.27,2000-06-09
8,5,Flood_2000_161.tif,0.02,161,2000,Landuse_2000.tif,0.0,0.0,0.0,0.31,0.02,0.16,0.5,2000-06-09
8,6,Flood_2000_161.tif,0.2,161,2000,Landuse_2000.tif,0.08,0.04,0.0,0.2,0.0,0.01,0.67,2000-06-09
8,8,Flood_2000_161.tif,0.31,161,2000,Landuse_2000.tif,0.08,0.05,0.04,0.0,0.0,0.5,0.34,2000-06-09
5,4,Flood_2000_161.tif,0.02,161,2000,Landuse_2000.tif,0.0,0.0,0.0,0.17,0.54,0.03,0.25,2000-06-09
5,3,Flood_2000_161.tif,0.09,161,2000,Landuse_2000.tif,0.01,0.03,0.01,0.18,0.36,0.02,0.38,2000-06-09
4,11,Flood_2000_161.tif,0.56,161,2000,Landuse_2000.tif,0.61,0.01,0.01,0.0,0.0,0.05,0.32,2000-06-09
8,7,Flood_2000_161.tif,0.03,161,2000,Landuse_2000.tif,0.01,0.0,0.0,0.17,0.02,0.37,0.44,2000-06-09
5,2,Flood_2000_169.tif,0.08,169,2000,Landuse_2000.tif,0.0,0.03,0.02,0.15,0.54,0.02,0.25,2000-06-17
11,7,Flood_2000_169.tif,0.35,169,2000,Landuse_2000.tif,0.38,0.02,0.06,0.0,0.0,0.06,0.48,2000-06-17
1,3,Flood_2000_169.tif,0.01,169,2000,Landuse_2000.tif,0.01,0.16,0.15,0.0,0.09,0.0,0.59,2000-06-17
4,4,Flood_2000_169.tif,0.0,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.0,0.75,0.0,0.24,2000-06-17
3,12,Flood_2000_169.tif,0.45,169,2000,Landuse_2000.tif,0.56,0.04,0.0,0.0,0.0,0.0,0.39,2000-06-17
8,7,Flood_2000_169.tif,0.02,169,2000,Landuse_2000.tif,0.01,0.0,0.0,0.17,0.02,0.37,0.44,2000-06-17
10,1,Flood_2000_169.tif,0.02,169,2000,Landuse_2000.tif,0.0,0.01,0.04,0.03,0.21,0.0,0.7,2000-06-17
6,1,Flood_2000_169.tif,0.05,169,2000,Landuse_2000.tif,0.0,0.02,0.24,0.01,0.51,0.0,0.21,2000-06-17
8,6,Flood_2000_169.tif,0.25,169,2000,Landuse_2000.tif,0.08,0.04,0.0,0.2,0.0,0.01,0.67,2000-06-17
4,3,Flood_2000_169.tif,0.0,169,2000,Landuse_2000.tif,0.0,0.0,0.01,0.01,0.8,0.0,0.19,2000-06-17
0,3,Flood_2000_169.tif,0.28,169,2000,Landuse_2000.tif,0.21,0.04,0.01,0.01,0.02,0.0,0.71,2000-06-17
10,2,Flood_2000_169.tif,0.02,169,2000,Landuse_2000.tif,0.0,0.0,0.02,0.19,0.28,0.06,0.45,2000-06-17
12,3,Flood_2000_169.tif,0.13,169,2000,Landuse_2000.tif,0.1,0.01,0.02,0.26,0.0,0.33,0.27,2000-06-17
5,9,Flood_2000_169.tif,0.2,169,2000,Landuse_2000.tif,0.09,0.02,0.01,0.05,0.0,0.54,0.29,2000-06-17
7,0,Flood_2000_169.tif,0.02,169,2000,Landuse_2000.tif,0.0,0.01,0.03,0.17,0.54,0.06,0.19,2000-06-17
7,9,Flood_2000_169.tif,0.44,169,2000,Landuse_2000.tif,0.13,0.04,0.2,0.0,0.0,0.28,0.35,2000-06-17
3,11,Flood_2000_169.tif,0.28,169,2000,Landuse_2000.tif,0.15,0.08,0.05,0.0,0.0,0.04,0.68,2000-06-17
6,9,Flood_2000_169.tif,0.21,169,2000,Landuse_2000.tif,0.03,0.02,0.07,0.09,0.0,0.55,0.24,2000-06-17
6,4,Flood_2000_169.tif,0.1,169,2000,Landuse_2000.tif,0.01,0.02,0.01,0.16,0.33,0.02,0.45,2000-06-17
7,8,Flood_2000_169.tif,0.15,169,2000,Landuse_2000.tif,0.05,0.05,0.01,0.05,0.0,0.43,0.41,2000-06-17
7,3,Flood_2000_169.tif,0.09,169,2000,Landuse_2000.tif,0.0,0.01,0.0,0.12,0.46,0.0,0.41,2000-06-17
6,5,Flood_2000_169.tif,0.04,169,2000,Landuse_2000.tif,0.01,0.0,0.0,0.28,0.18,0.03,0.5,2000-06-17
12,4,Flood_2000_169.tif,0.34,169,2000,Landuse_2000.tif,0.25,0.03,0.12,0.02,0.0,0.14,0.44,2000-06-17
7,7,Flood_2000_169.tif,0.01,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.26,0.19,0.09,0.46,2000-06-17
4,12,Flood_2000_169.tif,0.13,169,2000,Landuse_2000.tif,0.06,0.03,0.0,0.03,0.0,0.01,0.87,2000-06-17
8,5,Flood_2000_169.tif,0.09,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.31,0.02,0.16,0.5,2000-06-17
10,4,Flood_2000_169.tif,0.08,169,2000,Landuse_2000.tif,0.01,0.02,0.0,0.03,0.0,0.01,0.93,2000-06-17
5,5,Flood_2000_169.tif,0.0,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.22,0.43,0.08,0.27,2000-06-17
8,4,Flood_2000_169.tif,0.11,169,2000,Landuse_2000.tif,0.03,0.02,0.0,0.26,0.09,0.03,0.57,2000-06-17
10,5,Flood_2000_169.tif,0.18,169,2000,Landuse_2000.tif,0.09,0.02,0.01,0.02,0.0,0.04,0.81,2000-06-17
5,6,Flood_2000_169.tif,0.0,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.09,0.6,0.01,0.3,2000-06-17
5,1,Flood_2000_169.tif,0.06,169,2000,Landuse_2000.tif,0.0,0.02,0.03,0.04,0.69,0.0,0.22,2000-06-17
6,3,Flood_2000_169.tif,0.12,169,2000,Landuse_2000.tif,0.01,0.02,0.01,0.15,0.38,0.0,0.43,2000-06-17
6,8,Flood_2000_169.tif,0.32,169,2000,Landuse_2000.tif,0.0,0.0,0.01,0.36,0.0,0.3,0.32,2000-06-17
8,8,Flood_2000_169.tif,0.26,169,2000,Landuse_2000.tif,0.08,0.05,0.04,0.0,0.0,0.5,0.34,2000-06-17
6,7,Flood_2000_169.tif,0.05,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.32,0.24,0.01,0.43,2000-06-17
6,2,Flood_2000_169.tif,0.01,169,2000,Landuse_2000.tif,0.0,0.0,0.01,0.01,0.82,0.0,0.16,2000-06-17
1,4,Flood_2000_169.tif,0.11,169,2000,Landuse_2000.tif,0.03,0.05,0.09,0.0,0.03,0.01,0.78,2000-06-17
8,2,Flood_2000_169.tif,0.02,169,2000,Landuse_2000.tif,0.0,0.0,0.05,0.11,0.48,0.0,0.36,2000-06-17
7,2,Flood_2000_169.tif,0.04,169,2000,Landuse_2000.tif,0.0,0.01,0.06,0.08,0.63,0.0,0.22,2000-06-17
4,9,Flood_2000_169.tif,0.36,169,2000,Landuse_2000.tif,0.39,0.08,0.01,0.02,0.01,0.16,0.32,2000-06-17
10,0,Flood_2000_169.tif,0.02,169,2000,Landuse_2000.tif,0.0,0.01,0.01,0.15,0.14,0.01,0.69,2000-06-17
4,2,Flood_2000_169.tif,0.05,169,2000,Landuse_2000.tif,0.0,0.03,0.01,0.06,0.65,0.01,0.25,2000-06-17
6,6,Flood_2000_169.tif,0.01,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.29,0.39,0.03,0.28,2000-06-17
4,8,Flood_2000_169.tif,0.05,169,2000,Landuse_2000.tif,0.05,0.01,0.01,0.02,0.0,0.36,0.56,2000-06-17
6,0,Flood_2000_169.tif,0.01,169,2000,Landuse_2000.tif,0.0,0.0,0.03,0.26,0.48,0.08,0.15,2000-06-17
7,4,Flood_2000_169.tif,0.08,169,2000,Landuse_2000.tif,0.01,0.01,0.0,0.09,0.45,0.0,0.43,2000-06-17
4,1,Flood_2000_169.tif,0.12,169,2000,Landuse_2000.tif,0.02,0.03,0.01,0.11,0.54,0.01,0.28,2000-06-17
8,1,Flood_2000_169.tif,0.0,169,2000,Landuse_2000.tif,0.0,0.0,0.04,0.06,0.56,0.05,0.29,2000-06-17
5,4,Flood_2000_169.tif,0.02,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.17,0.54,0.03,0.25,2000-06-17
7,5,Flood_2000_169.tif,0.13,169,2000,Landuse_2000.tif,0.04,0.02,0.0,0.19,0.07,0.01,0.66,2000-06-17
7,1,Flood_2000_169.tif,0.01,169,2000,Landuse_2000.tif,0.0,0.0,0.04,0.0,0.51,0.0,0.44,2000-06-17
4,10,Flood_2000_169.tif,0.42,169,2000,Landuse_2000.tif,0.37,0.04,0.1,0.0,0.0,0.22,0.27,2000-06-17
4,11,Flood_2000_169.tif,0.53,169,2000,Landuse_2000.tif,0.61,0.01,0.01,0.0,0.0,0.05,0.32,2000-06-17
3,3,Flood_2000_169.tif,0.0,169,2000,Landuse_2000.tif,0.0,0.01,0.02,0.01,0.64,0.0,0.32,2000-06-17
4,7,Flood_2000_169.tif,0.04,169,2000,Landuse_2000.tif,0.0,0.02,0.0,0.2,0.03,0.2,0.55,2000-06-17
3,8,Flood_2000_169.tif,0.07,169,2000,Landuse_2000.tif,0.0,0.02,0.02,0.0,0.0,0.02,0.92,2000-06-17
3,9,Flood_2000_169.tif,0.27,169,2000,Landuse_2000.tif,0.2,0.11,0.02,0.0,0.0,0.02,0.65,2000-06-17
3,10,Flood_2000_169.tif,0.13,169,2000,Landuse_2000.tif,0.06,0.07,0.09,0.05,0.05,0.19,0.49,2000-06-17
3,7,Flood_2000_169.tif,0.07,169,2000,Landuse_2000.tif,0.02,0.04,0.01,0.09,0.0,0.29,0.54,2000-06-17
5,3,Flood_2000_169.tif,0.11,169,2000,Landuse_2000.tif,0.01,0.03,0.01,0.18,0.36,0.02,0.38,2000-06-17
2,9,Flood_2000_169.tif,0.14,169,2000,Landuse_2000.tif,0.0,0.05,0.0,0.0,0.0,0.02,0.92,2000-06-17
2,10,Flood_2000_169.tif,0.1,169,2000,Landuse_2000.tif,0.03,0.01,0.02,0.15,0.01,0.08,0.7,2000-06-17
2,11,Flood_2000_169.tif,0.18,169,2000,Landuse_2000.tif,0.08,0.03,0.05,0.02,0.0,0.04,0.78,2000-06-17
10,7,Flood_2000_169.tif,0.15,169,2000,Landuse_2000.tif,0.13,0.02,0.0,0.01,0.0,0.37,0.46,2000-06-17
2,8,Flood_2000_169.tif,0.19,169,2000,Landuse_2000.tif,0.02,0.09,0.04,0.0,0.0,0.0,0.84,2000-06-17
3,1,Flood_2000_169.tif,0.11,169,2000,Landuse_2000.tif,0.0,0.02,0.05,0.05,0.63,0.0,0.26,2000-06-17
9,7,Flood_2000_169.tif,0.19,169,2000,Landuse_2000.tif,0.09,0.03,0.01,0.05,0.0,0.25,0.56,2000-06-17
11,3,Flood_2000_169.tif,0.05,169,2000,Landuse_2000.tif,0.06,0.01,0.02,0.33,0.0,0.25,0.33,2000-06-17
3,2,Flood_2000_169.tif,0.0,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.02,0.63,0.01,0.33,2000-06-17
8,3,Flood_2000_169.tif,0.11,169,2000,Landuse_2000.tif,0.0,0.01,0.0,0.44,0.1,0.0,0.45,2000-06-17
11,5,Flood_2000_169.tif,0.26,169,2000,Landuse_2000.tif,0.08,0.04,0.1,0.25,0.0,0.06,0.46,2000-06-17
5,8,Flood_2000_169.tif,0.29,169,2000,Landuse_2000.tif,0.07,0.04,0.02,0.16,0.0,0.21,0.49,2000-06-17
11,4,Flood_2000_169.tif,0.16,169,2000,Landuse_2000.tif,0.04,0.03,0.01,0.13,0.0,0.08,0.72,2000-06-17
10,3,Flood_2000_169.tif,0.08,169,2000,Landuse_2000.tif,0.02,0.02,0.0,0.24,0.02,0.0,0.7,2000-06-17
5,10,Flood_2000_169.tif,0.59,169,2000,Landuse_2000.tif,0.51,0.04,0.09,0.0,0.0,0.14,0.22,2000-06-17
9,4,Flood_2000_169.tif,0.14,169,2000,Landuse_2000.tif,0.05,0.04,0.0,0.09,0.01,0.01,0.8,2000-06-17
9,3,Flood_2000_169.tif,0.04,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.34,0.05,0.0,0.6,2000-06-17
9,6,Flood_2000_169.tif,0.08,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.36,0.0,0.19,0.45,2000-06-17
5,7,Flood_2000_169.tif,0.07,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.32,0.06,0.03,0.58,2000-06-17
9,5,Flood_2000_169.tif,0.09,169,2000,Landuse_2000.tif,0.01,0.01,0.0,0.41,0.0,0.04,0.54,2000-06-17
7,6,Flood_2000_169.tif,0.03,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.21,0.09,0.0,0.69,2000-06-17
9,2,Flood_2000_169.tif,0.01,169,2000,Landuse_2000.tif,0.0,0.11,0.14,0.0,0.33,0.0,0.42,2000-06-17
9,1,Flood_2000_169.tif,0.02,169,2000,Landuse_2000.tif,0.0,0.03,0.1,0.0,0.46,0.0,0.41,2000-06-17
2,7,Flood_2000_169.tif,0.31,169,2000,Landuse_2000.tif,0.05,0.05,0.04,0.0,0.0,0.04,0.82,2000-06-17
3,4,Flood_2000_169.tif,0.0,169,2000,Landuse_2000.tif,0.0,0.0,0.01,0.02,0.84,0.0,0.13,2000-06-17
10,6,Flood_2000_169.tif,0.09,169,2000,Landuse_2000.tif,0.02,0.01,0.06,0.08,0.0,0.42,0.41,2000-06-17
9,8,Flood_2000_169.tif,0.17,169,2000,Landuse_2000.tif,0.07,0.02,0.03,0.05,0.0,0.53,0.3,2000-06-17
3,5,Flood_2000_169.tif,0.13,169,2000,Landuse_2000.tif,0.0,0.0,0.01,0.09,0.56,0.06,0.28,2000-06-17
11,6,Flood_2000_169.tif,0.41,169,2000,Landuse_2000.tif,0.36,0.07,0.09,0.0,0.0,0.08,0.4,2000-06-17
4,5,Flood_2000_169.tif,0.0,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.01,0.8,0.0,0.2,2000-06-17
2,3,Flood_2000_169.tif,0.0,169,2000,Landuse_2000.tif,0.01,0.1,0.06,0.04,0.26,0.01,0.53,2000-06-17
11,2,Flood_2000_169.tif,0.01,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.02,0.0,0.79,0.18,2000-06-17
8,9,Flood_2000_169.tif,0.42,169,2000,Landuse_2000.tif,0.4,0.05,0.1,0.0,0.0,0.01,0.44,2000-06-17
3,6,Flood_2000_169.tif,0.03,169,2000,Landuse_2000.tif,0.0,0.02,0.0,0.08,0.03,0.5,0.36,2000-06-17
2,12,Flood_2000_169.tif,0.51,169,2000,Landuse_2000.tif,0.6,0.05,0.0,0.01,0.0,0.0,0.34,2000-06-17
2,4,Flood_2000_169.tif,0.07,169,2000,Landuse_2000.tif,0.01,0.02,0.15,0.02,0.21,0.07,0.52,2000-06-17
4,6,Flood_2000_169.tif,0.02,169,2000,Landuse_2000.tif,0.0,0.0,0.0,0.15,0.59,0.02,0.24,2000-06-17
2,13,Flood_2000_169.tif,0.34,169,2000,Landuse_2000.tif,0.4,0.02,0.0,0.0,0.0,0.0,0.57,2000-06-17
11,4,Flood_2000_177.tif,0.15,177,2000,Landuse_2000.tif,0.04,0.03,0.01,0.13,0.0,0.08,0.72,2000-06-25
7,6,Flood_2000_177.tif,0.01,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.21,0.09,0.0,0.69,2000-06-25
7,9,Flood_2000_177.tif,0.41,177,2000,Landuse_2000.tif,0.13,0.04,0.2,0.0,0.0,0.28,0.35,2000-06-25
8,3,Flood_2000_177.tif,0.09,177,2000,Landuse_2000.tif,0.0,0.01,0.0,0.44,0.1,0.0,0.45,2000-06-25
7,1,Flood_2000_177.tif,0.02,177,2000,Landuse_2000.tif,0.0,0.0,0.04,0.0,0.51,0.0,0.44,2000-06-25
7,8,Flood_2000_177.tif,0.07,177,2000,Landuse_2000.tif,0.05,0.05,0.01,0.05,0.0,0.43,0.41,2000-06-25
9,2,Flood_2000_177.tif,0.02,177,2000,Landuse_2000.tif,0.0,0.11,0.14,0.0,0.33,0.0,0.42,2000-06-25
2,8,Flood_2000_177.tif,0.07,177,2000,Landuse_2000.tif,0.02,0.09,0.04,0.0,0.0,0.0,0.84,2000-06-25
4,11,Flood_2000_177.tif,0.46,177,2000,Landuse_2000.tif,0.61,0.01,0.01,0.0,0.0,0.05,0.32,2000-06-25
4,12,Flood_2000_177.tif,0.09,177,2000,Landuse_2000.tif,0.06,0.03,0.0,0.03,0.0,0.01,0.87,2000-06-25
4,4,Flood_2000_177.tif,0.0,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.0,0.75,0.0,0.24,2000-06-25
7,7,Flood_2000_177.tif,0.02,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.26,0.19,0.09,0.46,2000-06-25
10,2,Flood_2000_177.tif,0.01,177,2000,Landuse_2000.tif,0.0,0.0,0.02,0.19,0.28,0.06,0.45,2000-06-25
2,13,Flood_2000_177.tif,0.31,177,2000,Landuse_2000.tif,0.4,0.02,0.0,0.0,0.0,0.0,0.57,2000-06-25
5,9,Flood_2000_177.tif,0.13,177,2000,Landuse_2000.tif,0.09,0.02,0.01,0.05,0.0,0.54,0.29,2000-06-25
8,5,Flood_2000_177.tif,0.09,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.31,0.02,0.16,0.5,2000-06-25
5,6,Flood_2000_177.tif,0.01,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.09,0.6,0.01,0.3,2000-06-25
2,12,Flood_2000_177.tif,0.48,177,2000,Landuse_2000.tif,0.6,0.05,0.0,0.01,0.0,0.0,0.34,2000-06-25
5,8,Flood_2000_177.tif,0.16,177,2000,Landuse_2000.tif,0.07,0.04,0.02,0.16,0.0,0.21,0.49,2000-06-25
9,8,Flood_2000_177.tif,0.11,177,2000,Landuse_2000.tif,0.07,0.02,0.03,0.05,0.0,0.53,0.3,2000-06-25
11,3,Flood_2000_177.tif,0.07,177,2000,Landuse_2000.tif,0.06,0.01,0.02,0.33,0.0,0.25,0.33,2000-06-25
9,6,Flood_2000_177.tif,0.04,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.36,0.0,0.19,0.45,2000-06-25
3,8,Flood_2000_177.tif,0.03,177,2000,Landuse_2000.tif,0.0,0.02,0.02,0.0,0.0,0.02,0.92,2000-06-25
3,9,Flood_2000_177.tif,0.23,177,2000,Landuse_2000.tif,0.2,0.11,0.02,0.0,0.0,0.02,0.65,2000-06-25
3,12,Flood_2000_177.tif,0.41,177,2000,Landuse_2000.tif,0.56,0.04,0.0,0.0,0.0,0.0,0.39,2000-06-25
9,3,Flood_2000_177.tif,0.03,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.34,0.05,0.0,0.6,2000-06-25
2,11,Flood_2000_177.tif,0.09,177,2000,Landuse_2000.tif,0.08,0.03,0.05,0.02,0.0,0.04,0.78,2000-06-25
9,7,Flood_2000_177.tif,0.18,177,2000,Landuse_2000.tif,0.09,0.03,0.01,0.05,0.0,0.25,0.56,2000-06-25
3,11,Flood_2000_177.tif,0.13,177,2000,Landuse_2000.tif,0.15,0.08,0.05,0.0,0.0,0.04,0.68,2000-06-25
2,3,Flood_2000_177.tif,0.0,177,2000,Landuse_2000.tif,0.01,0.1,0.06,0.04,0.26,0.01,0.53,2000-06-25
10,0,Flood_2000_177.tif,0.04,177,2000,Landuse_2000.tif,0.0,0.01,0.01,0.15,0.14,0.01,0.69,2000-06-25
4,2,Flood_2000_177.tif,0.03,177,2000,Landuse_2000.tif,0.0,0.03,0.01,0.06,0.65,0.01,0.25,2000-06-25
4,1,Flood_2000_177.tif,0.08,177,2000,Landuse_2000.tif,0.02,0.03,0.01,0.11,0.54,0.01,0.28,2000-06-25
3,10,Flood_2000_177.tif,0.06,177,2000,Landuse_2000.tif,0.06,0.07,0.09,0.05,0.05,0.19,0.49,2000-06-25
7,2,Flood_2000_177.tif,0.01,177,2000,Landuse_2000.tif,0.0,0.01,0.06,0.08,0.63,0.0,0.22,2000-06-25
5,10,Flood_2000_177.tif,0.52,177,2000,Landuse_2000.tif,0.51,0.04,0.09,0.0,0.0,0.14,0.22,2000-06-25
4,5,Flood_2000_177.tif,0.0,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.01,0.8,0.0,0.2,2000-06-25
2,7,Flood_2000_177.tif,0.09,177,2000,Landuse_2000.tif,0.05,0.05,0.04,0.0,0.0,0.04,0.82,2000-06-25
8,1,Flood_2000_177.tif,0.0,177,2000,Landuse_2000.tif,0.0,0.0,0.04,0.06,0.56,0.05,0.29,2000-06-25
1,4,Flood_2000_177.tif,0.01,177,2000,Landuse_2000.tif,0.03,0.05,0.09,0.0,0.03,0.01,0.78,2000-06-25
5,3,Flood_2000_177.tif,0.2,177,2000,Landuse_2000.tif,0.01,0.03,0.01,0.18,0.36,0.02,0.38,2000-06-25
4,10,Flood_2000_177.tif,0.36,177,2000,Landuse_2000.tif,0.37,0.04,0.1,0.0,0.0,0.22,0.27,2000-06-25
4,3,Flood_2000_177.tif,0.0,177,2000,Landuse_2000.tif,0.0,0.0,0.01,0.01,0.8,0.0,0.19,2000-06-25
8,7,Flood_2000_177.tif,0.02,177,2000,Landuse_2000.tif,0.01,0.0,0.0,0.17,0.02,0.37,0.44,2000-06-25
0,3,Flood_2000_177.tif,0.17,177,2000,Landuse_2000.tif,0.21,0.04,0.01,0.01,0.02,0.0,0.71,2000-06-25
12,3,Flood_2000_177.tif,0.11,177,2000,Landuse_2000.tif,0.1,0.01,0.02,0.26,0.0,0.33,0.27,2000-06-25
5,7,Flood_2000_177.tif,0.17,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.32,0.06,0.03,0.58,2000-06-25
10,5,Flood_2000_177.tif,0.17,177,2000,Landuse_2000.tif,0.09,0.02,0.01,0.02,0.0,0.04,0.81,2000-06-25
11,2,Flood_2000_177.tif,0.01,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.02,0.0,0.79,0.18,2000-06-25
8,8,Flood_2000_177.tif,0.15,177,2000,Landuse_2000.tif,0.08,0.05,0.04,0.0,0.0,0.5,0.34,2000-06-25
10,7,Flood_2000_177.tif,0.12,177,2000,Landuse_2000.tif,0.13,0.02,0.0,0.01,0.0,0.37,0.46,2000-06-25
7,0,Flood_2000_177.tif,0.0,177,2000,Landuse_2000.tif,0.0,0.01,0.03,0.17,0.54,0.06,0.19,2000-06-25
12,4,Flood_2000_177.tif,0.37,177,2000,Landuse_2000.tif,0.25,0.03,0.12,0.02,0.0,0.14,0.44,2000-06-25
10,6,Flood_2000_177.tif,0.06,177,2000,Landuse_2000.tif,0.02,0.01,0.06,0.08,0.0,0.42,0.41,2000-06-25
10,1,Flood_2000_177.tif,0.02,177,2000,Landuse_2000.tif,0.0,0.01,0.04,0.03,0.21,0.0,0.7,2000-06-25
5,5,Flood_2000_177.tif,0.02,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.22,0.43,0.08,0.27,2000-06-25
11,5,Flood_2000_177.tif,0.2,177,2000,Landuse_2000.tif,0.08,0.04,0.1,0.25,0.0,0.06,0.46,2000-06-25
10,3,Flood_2000_177.tif,0.06,177,2000,Landuse_2000.tif,0.02,0.02,0.0,0.24,0.02,0.0,0.7,2000-06-25
5,1,Flood_2000_177.tif,0.04,177,2000,Landuse_2000.tif,0.0,0.02,0.03,0.04,0.69,0.0,0.22,2000-06-25
7,4,Flood_2000_177.tif,0.06,177,2000,Landuse_2000.tif,0.01,0.01,0.0,0.09,0.45,0.0,0.43,2000-06-25
2,9,Flood_2000_177.tif,0.05,177,2000,Landuse_2000.tif,0.0,0.05,0.0,0.0,0.0,0.02,0.92,2000-06-25
10,4,Flood_2000_177.tif,0.06,177,2000,Landuse_2000.tif,0.01,0.02,0.0,0.03,0.0,0.01,0.93,2000-06-25
5,2,Flood_2000_177.tif,0.1,177,2000,Landuse_2000.tif,0.0,0.03,0.02,0.15,0.54,0.02,0.25,2000-06-25
9,4,Flood_2000_177.tif,0.12,177,2000,Landuse_2000.tif,0.05,0.04,0.0,0.09,0.01,0.01,0.8,2000-06-25
7,3,Flood_2000_177.tif,0.06,177,2000,Landuse_2000.tif,0.0,0.01,0.0,0.12,0.46,0.0,0.41,2000-06-25
9,1,Flood_2000_177.tif,0.0,177,2000,Landuse_2000.tif,0.0,0.03,0.1,0.0,0.46,0.0,0.41,2000-06-25
4,8,Flood_2000_177.tif,0.04,177,2000,Landuse_2000.tif,0.05,0.01,0.01,0.02,0.0,0.36,0.56,2000-06-25
8,2,Flood_2000_177.tif,0.03,177,2000,Landuse_2000.tif,0.0,0.0,0.05,0.11,0.48,0.0,0.36,2000-06-25
8,4,Flood_2000_177.tif,0.1,177,2000,Landuse_2000.tif,0.03,0.02,0.0,0.26,0.09,0.03,0.57,2000-06-25
4,7,Flood_2000_177.tif,0.04,177,2000,Landuse_2000.tif,0.0,0.02,0.0,0.2,0.03,0.2,0.55,2000-06-25
4,9,Flood_2000_177.tif,0.23,177,2000,Landuse_2000.tif,0.39,0.08,0.01,0.02,0.01,0.16,0.32,2000-06-25
1,3,Flood_2000_177.tif,0.0,177,2000,Landuse_2000.tif,0.01,0.16,0.15,0.0,0.09,0.0,0.59,2000-06-25
5,4,Flood_2000_177.tif,0.04,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.17,0.54,0.03,0.25,2000-06-25
7,5,Flood_2000_177.tif,0.16,177,2000,Landuse_2000.tif,0.04,0.02,0.0,0.19,0.07,0.01,0.66,2000-06-25
8,9,Flood_2000_177.tif,0.37,177,2000,Landuse_2000.tif,0.4,0.05,0.1,0.0,0.0,0.01,0.44,2000-06-25
2,4,Flood_2000_177.tif,0.01,177,2000,Landuse_2000.tif,0.01,0.02,0.15,0.02,0.21,0.07,0.52,2000-06-25
9,5,Flood_2000_177.tif,0.11,177,2000,Landuse_2000.tif,0.01,0.01,0.0,0.41,0.0,0.04,0.54,2000-06-25
2,10,Flood_2000_177.tif,0.04,177,2000,Landuse_2000.tif,0.03,0.01,0.02,0.15,0.01,0.08,0.7,2000-06-25
4,6,Flood_2000_177.tif,0.0,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.15,0.59,0.02,0.24,2000-06-25
3,5,Flood_2000_177.tif,0.04,177,2000,Landuse_2000.tif,0.0,0.0,0.01,0.09,0.56,0.06,0.28,2000-06-25
6,0,Flood_2000_177.tif,0.01,177,2000,Landuse_2000.tif,0.0,0.0,0.03,0.26,0.48,0.08,0.15,2000-06-25
3,1,Flood_2000_177.tif,0.06,177,2000,Landuse_2000.tif,0.0,0.02,0.05,0.05,0.63,0.0,0.26,2000-06-25
3,6,Flood_2000_177.tif,0.01,177,2000,Landuse_2000.tif,0.0,0.02,0.0,0.08,0.03,0.5,0.36,2000-06-25
3,4,Flood_2000_177.tif,0.0,177,2000,Landuse_2000.tif,0.0,0.0,0.01,0.02,0.84,0.0,0.13,2000-06-25
3,3,Flood_2000_177.tif,0.01,177,2000,Landuse_2000.tif,0.0,0.01,0.02,0.01,0.64,0.0,0.32,2000-06-25
6,4,Flood_2000_177.tif,0.1,177,2000,Landuse_2000.tif,0.01,0.02,0.01,0.16,0.33,0.02,0.45,2000-06-25
6,6,Flood_2000_177.tif,0.04,177,2000,Landuse_2000.tif,0.0,0.0,0.0,0.29,0.39,0.03,0.28,2000-06-25
8,6,Flood_2000_177.tif,0.19,177,2000,Landuse_2000.tif,0.08,0.04,0.0,0.2,0.0,0.01,0.67,2000-06-25
