,x_coord,y_coord,image_source_x,water_percentage,date,year,image_source_y,inland_aquaculture,shrimp_rice_farming,single_rice_cropping,triple_rice_cropping,double_rice_cropping_dry,double_rice_cropping_rain,others,date_time
25746,5,7,Flood_2007_193.tif,0.11,193,2007,Landuse_2007.tif,0.0,0.0,0.01,0.17,0.25,0.01,0.56,2007-07-12
25708,5,3,Flood_2007_193.tif,0.12,193,2007,Landuse_2007.tif,0.03,0.01,0.01,0.18,0.38,0.0,0.39,2007-07-12
49314,10,6,Flood_2007_193.tif,0.09,193,2007,Landuse_2007.tif,0.03,0.03,0.04,0.17,0.0,0.35,0.39,2007-07-12
16383,4,8,Flood_2007_193.tif,0.48,193,2007,Landuse_2007.tif,0.25,0.08,0.09,0.0,0.0,0.16,0.42,2007-07-12
42304,8,9,Flood_2007_193.tif,0.65,193,2007,Landuse_2007.tif,0.68,0.05,0.0,0.0,0.0,0.01,0.26,2007-07-12
33477,7,0,Flood_2007_193.tif,0.04,193,2007,Landuse_2007.tif,0.0,0.0,0.0,0.04,0.89,0.0,0.07,2007-07-12
33476,7,1,Flood_2007_193.tif,0.01,193,2007,Landuse_2007.tif,0.0,0.01,0.01,0.0,0.85,0.0,0.13,2007-07-12
49312,10,5,Flood_2007_193.tif,0.2,193,2007,Landuse_2007.tif,0.09,0.01,0.02,0.03,0.0,0.02,0.84,2007-07-12
25774,5,6,Flood_2007_193.tif,0.09,193,2007,Landuse_2007.tif,0.0,0.0,0.0,0.06,0.63,0.0,0.31,2007-07-12
16367,4,6,Flood_2007_193.tif,0.01,193,2007,Landuse_2007.tif,0.0,0.0,0.0,0.05,0.67,0.03,0.25,2007-07-12
29479,6,7,Flood_2007_193.tif,0.13,193,2007,Landuse_2007.tif,0.0,0.0,0.0,0.04,0.52,0.0,0.44,2007-07-12
7153,3,11,Flood_2007_193.tif,0.67,193,2007,Landuse_2007.tif,0.82,0.0,0.0,0.0,0.0,0.0,0.18,2007-07-12
33436,7,7,Flood_2007_193.tif,0.0,193,2007,Landuse_2007.tif,0.0,0.0,0.0,0.22,0.27,0.0,0.5,2007-07-12
25661,5,2,Flood_2007_193.tif,0.08,193,2007,Landuse_2007.tif,0.01,0.0,0.02,0.19,0.54,0.0,0.24,2007-07-12
42071,8,3,Flood_2007_193.tif,0.04,193,2007,Landuse_2007.tif,0.01,0.0,0.0,0.02,0.5,0.0,0.46,2007-07-12
31483,6,2,Flood_2007_193.tif,0.02,193,2007,Landuse_2007.tif,0.0,0.0,0.0,0.0,0.82,0.0,0.17,2007-07-12
7106,3,5,Flood_2007_193.tif,0.08,193,2007,Landuse_2007.tif,0.0,0.0,0.01,0.02,0.68,0.01,0.28,2007-07-12
31502,6,0,Flood_2007_193.tif,0.0,193,2007,Landuse_2007.tif,0.0,0.0,0.0,0.03,0.92,0.0,0.05,2007-07-12
5498,2,4,Flood_2007_193.tif,0.09,193,2007,Landuse_2007.tif,0.01,0.02,0.1,0.01,0.42,0.0,0.44,2007-07-12
42081,8,8,Flood_2007_193.tif,0.3,193,2007,Landuse_2007.tif,0.21,0.02,0.01,0.04,0.0,0.39,0.32,2007-07-12
42257,8,2,Flood_2007_193.tif,0.02,193,2007,Landuse_2007.tif,0.0,0.01,0.05,0.02,0.72,0.0,0.2,2007-07-12
13658,4,3,Flood_2007_193.tif,0.03,193,2007,Landuse_2007.tif,0.0,0.0,0.0,0.19,0.61,0.0,0.19,2007-07-12
5485,2,7,Flood_2007_193.tif,0.55,193,2007,Landuse_2007.tif,0.28,0.27,0.13,0.0,0.0,0.01,0.31,2007-07-12
7154,3,12,Flood_2007_193.tif,0.47,193,2007,Landuse_2007.tif,0.72,0.06,0.0,0.0,0.0,0.0,0.22,2007-07-12
33399,7,8,Flood_2007_193.tif,0.17,193,2007,Landuse_2007.tif,0.12,0.04,0.03,0.03,0.03,0.37,0.36,2007-07-12
45767,9,3,Flood_2007_193.tif,0.04,193,2007,Landuse_2007.tif,0.0,0.0,0.0,0.04,0.3,0.0,0.65,2007-07-12
55197,12,3,Flood_2007_193.tif,0.17,193,2007,Landuse_2007.tif,0.11,0.0,0.02,0.63,0.01,0.02,0.21,2007-07-12
5487,2,8,Flood_2007_193.tif,0.27,193,2007,Landuse_2007.tif,0.2,0.15,0.03,0.0,0.0,0.0,0.62,2007-07-12
33421,7,5,Flood_2007_193.tif,0.13,193,2007,Landuse_2007.tif,0.04,0.0,0.01,0.04,0.22,0.01,0.68,2007-07-12
7140,3,10,Flood_2007_193.tif,0.45,193,2007,Landuse_2007.tif,0.5,0.03,0.04,0.0,0.04,0.01,0.38,2007-07-12
5492,2,12,Flood_2007_193.tif,0.5,193,2007,Landuse_2007.tif,0.77,0.02,0.0,0.0,0.0,0.0,0.21,2007-07-12
33425,7,6,Flood_2007_193.tif,0.01,193,2007,Landuse_2007.tif,0.0,0.0,0.0,0.12,0.09,0.0,0.79,2007-07-12
33481,7,3,Flood_2007_201.tif,0.04,201,2007,Landuse_2007.tif,0.01,0.0,0.01,0.06,0.5,0.0,0.43,2007-07-20
42422,8,9,Flood_2007_201.tif,0.55,201,2007,Landuse_2007.tif,0.68,0.05,0.0,0.0,0.0,0.01,0.26,2007-07-20
7056,3,5,Flood_2007_201.tif,0.04,201,2007,Landuse_2007.tif,0.0,0.0,0.01,0.02,0.68,0.01,0.28,2007-07-20
42379,8,8,Flood_2007_201.tif,0.24,201,2007,Landuse_2007.tif,0.21,0.02,0.01,0.04,0.0,0.39,0.32,2007-07-20
29449,6,3,Flood_2007_201.tif,0.07,201,2007,Landuse_2007.tif,0.02,0.0,0.02,0.03,0.5,0.0,0.43,2007-07-20
42494,8,3,Flood_2007_201.tif,0.02,201,2007,Landuse_2007.tif,0.01,0.0,0.0,0.02,0.5,0.0,0.46,2007-07-20
16346,4,10,Flood_2007_201.tif,0.61,201,2007,Landuse_2007.tif,0.78,0.01,0.0,0.0,0.0,0.0,0.21,2007-07-20
1208,1,3,Flood_2007_201.tif,0.15,201,2007,Landuse_2007.tif,0.05,0.04,0.18,0.0,0.46,0.0,0.26,2007-07-20
29537,6,8,Flood_2007_201.tif,0.13,201,2007,Landuse_2007.tif,0.0,0.0,0.01,0.04,0.61,0.03,0.31,2007-07-20
16344,4,11,Flood_2007_201.tif,0.75,201,2007,Landuse_2007.tif,0.8,0.02,0.0,0.0,0.0,0.0,0.18,2007-07-20
42369,8,7,Flood_2007_201.tif,0.02,201,2007,Landuse_2007.tif,0.01,0.0,0.0,0.37,0.01,0.18,0.43,2007-07-20
7061,3,6,Flood_2007_201.tif,0.14,201,2007,Landuse_2007.tif,0.04,0.05,0.13,0.03,0.04,0.35,0.35,2007-07-20
44789,9,6,Flood_2007_201.tif,0.07,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.56,0.0,0.01,0.43,2007-07-20
29444,6,2,Flood_2007_201.tif,0.01,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.0,0.82,0.0,0.17,2007-07-20
33323,7,8,Flood_2007_201.tif,0.14,201,2007,Landuse_2007.tif,0.12,0.04,0.03,0.03,0.03,0.37,0.36,2007-07-20
55020,12,4,Flood_2007_201.tif,0.44,201,2007,Landuse_2007.tif,0.49,0.02,0.03,0.12,0.0,0.03,0.31,2007-07-20
49403,10,7,Flood_2007_201.tif,0.19,201,2007,Landuse_2007.tif,0.2,0.01,0.01,0.08,0.0,0.29,0.41,2007-07-20
25960,5,3,Flood_2007_201.tif,0.11,201,2007,Landuse_2007.tif,0.03,0.01,0.01,0.18,0.38,0.0,0.39,2007-07-20
16341,4,12,Flood_2007_201.tif,0.25,201,2007,Landuse_2007.tif,0.2,0.06,0.01,0.03,0.0,0.01,0.69,2007-07-20
16390,4,3,Flood_2007_201.tif,0.17,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.19,0.61,0.0,0.19,2007-07-20
33414,7,1,Flood_2007_201.tif,0.0,201,2007,Landuse_2007.tif,0.0,0.01,0.01,0.0,0.85,0.0,0.13,2007-07-20
5515,2,3,Flood_2007_201.tif,0.09,201,2007,Landuse_2007.tif,0.0,0.01,0.04,0.03,0.51,0.02,0.39,2007-07-20
44775,9,5,Flood_2007_201.tif,0.1,201,2007,Landuse_2007.tif,0.01,0.0,0.01,0.38,0.05,0.0,0.54,2007-07-20
16310,4,5,Flood_2007_201.tif,0.07,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.0,0.8,0.0,0.2,2007-07-20
33474,7,2,Flood_2007_201.tif,0.01,201,2007,Landuse_2007.tif,0.0,0.01,0.0,0.29,0.47,0.0,0.23,2007-07-20
26003,5,7,Flood_2007_201.tif,0.08,201,2007,Landuse_2007.tif,0.0,0.0,0.01,0.17,0.25,0.01,0.56,2007-07-20
5542,2,8,Flood_2007_201.tif,0.36,201,2007,Landuse_2007.tif,0.2,0.15,0.03,0.0,0.0,0.0,0.62,2007-07-20
33462,7,7,Flood_2007_201.tif,0.01,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.22,0.27,0.0,0.5,2007-07-20
26006,5,4,Flood_2007_201.tif,0.11,201,2007,Landuse_2007.tif,0.01,0.0,0.01,0.03,0.71,0.0,0.24,2007-07-20
49397,10,4,Flood_2007_201.tif,0.06,201,2007,Landuse_2007.tif,0.02,0.0,0.01,0.03,0.0,0.0,0.93,2007-07-20
29492,6,0,Flood_2007_201.tif,0.04,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.03,0.92,0.0,0.05,2007-07-20
44783,9,1,Flood_2007_201.tif,0.04,201,2007,Landuse_2007.tif,0.0,0.01,0.02,0.0,0.42,0.0,0.55,2007-07-20
29463,6,5,Flood_2007_201.tif,0.06,201,2007,Landuse_2007.tif,0.01,0.0,0.02,0.15,0.31,0.0,0.52,2007-07-20
33408,7,0,Flood_2007_201.tif,0.03,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.04,0.89,0.0,0.07,2007-07-20
29482,6,1,Flood_2007_201.tif,0.03,201,2007,Landuse_2007.tif,0.0,0.01,0.01,0.01,0.84,0.0,0.13,2007-07-20
7040,3,9,Flood_2007_201.tif,0.58,201,2007,Landuse_2007.tif,0.6,0.03,0.0,0.0,0.0,0.0,0.38,2007-07-20
26073,5,10,Flood_2007_201.tif,0.69,201,2007,Landuse_2007.tif,0.79,0.0,0.01,0.0,0.0,0.0,0.2,2007-07-20
466,0,3,Flood_2007_201.tif,0.41,201,2007,Landuse_2007.tif,0.41,0.03,0.02,0.0,0.04,0.01,0.49,2007-07-20
29467,6,6,Flood_2007_201.tif,0.05,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.35,0.34,0.0,0.3,2007-07-20
49349,10,3,Flood_2007_201.tif,0.07,201,2007,Landuse_2007.tif,0.02,0.0,0.01,0.18,0.01,0.0,0.77,2007-07-20
26028,5,9,Flood_2007_201.tif,0.39,201,2007,Landuse_2007.tif,0.42,0.02,0.02,0.19,0.01,0.11,0.23,2007-07-20
49399,10,5,Flood_2007_201.tif,0.18,201,2007,Landuse_2007.tif,0.09,0.01,0.02,0.03,0.0,0.02,0.84,2007-07-20
44772,9,3,Flood_2007_201.tif,0.03,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.04,0.3,0.0,0.65,2007-07-20
1210,1,4,Flood_2007_201.tif,0.22,201,2007,Landuse_2007.tif,0.24,0.02,0.02,0.01,0.11,0.0,0.59,2007-07-20
42465,8,1,Flood_2007_201.tif,0.01,201,2007,Landuse_2007.tif,0.0,0.0,0.05,0.03,0.75,0.0,0.16,2007-07-20
33330,7,9,Flood_2007_201.tif,0.46,201,2007,Landuse_2007.tif,0.49,0.03,0.02,0.06,0.07,0.06,0.27,2007-07-20
7008,3,2,Flood_2007_201.tif,0.25,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.13,0.54,0.03,0.31,2007-07-20
49325,10,0,Flood_2007_201.tif,0.0,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.05,0.23,0.0,0.72,2007-07-20
49326,10,1,Flood_2007_201.tif,0.04,201,2007,Landuse_2007.tif,0.0,0.0,0.05,0.01,0.14,0.0,0.8,2007-07-20
44766,9,4,Flood_2007_201.tif,0.16,201,2007,Landuse_2007.tif,0.05,0.0,0.02,0.04,0.05,0.01,0.82,2007-07-20
42307,8,4,Flood_2007_201.tif,0.08,201,2007,Landuse_2007.tif,0.03,0.0,0.01,0.04,0.33,0.01,0.58,2007-07-20
26055,5,2,Flood_2007_201.tif,0.16,201,2007,Landuse_2007.tif,0.01,0.0,0.02,0.19,0.54,0.0,0.24,2007-07-20
33468,7,4,Flood_2007_201.tif,0.07,201,2007,Landuse_2007.tif,0.02,0.0,0.0,0.02,0.52,0.0,0.44,2007-07-20
7038,3,8,Flood_2007_201.tif,0.29,201,2007,Landuse_2007.tif,0.18,0.15,0.01,0.0,0.0,0.0,0.65,2007-07-20
5545,2,10,Flood_2007_201.tif,0.26,201,2007,Landuse_2007.tif,0.11,0.13,0.05,0.0,0.06,0.01,0.62,2007-07-20
49329,10,2,Flood_2007_201.tif,0.0,201,2007,Landuse_2007.tif,0.0,0.0,0.02,0.16,0.29,0.01,0.51,2007-07-20
49401,10,6,Flood_2007_201.tif,0.09,201,2007,Landuse_2007.tif,0.03,0.03,0.04,0.17,0.0,0.35,0.39,2007-07-20
5544,2,9,Flood_2007_201.tif,0.22,201,2007,Landuse_2007.tif,0.1,0.17,0.0,0.0,0.0,0.0,0.73,2007-07-20
29533,6,7,Flood_2007_201.tif,0.09,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.04,0.52,0.0,0.44,2007-07-20
5540,2,7,Flood_2007_201.tif,0.49,201,2007,Landuse_2007.tif,0.28,0.27,0.13,0.0,0.0,0.01,0.31,2007-07-20
44806,9,7,Flood_2007_201.tif,0.19,201,2007,Landuse_2007.tif,0.1,0.0,0.03,0.16,0.0,0.24,0.47,2007-07-20
33453,7,6,Flood_2007_201.tif,0.01,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.12,0.09,0.0,0.79,2007-07-20
7029,3,11,Flood_2007_201.tif,0.74,201,2007,Landuse_2007.tif,0.82,0.0,0.0,0.0,0.0,0.0,0.18,2007-07-20
54765,11,2,Flood_2007_201.tif,0.01,201,2007,Landuse_2007.tif,0.01,0.01,0.0,0.31,0.0,0.2,0.47,2007-07-20
16297,4,7,Flood_2007_201.tif,0.11,201,2007,Landuse_2007.tif,0.01,0.02,0.06,0.11,0.08,0.21,0.51,2007-07-20
54757,11,7,Flood_2007_201.tif,0.58,201,2007,Landuse_2007.tif,0.69,0.07,0.02,0.0,0.0,0.01,0.21,2007-07-20
54759,11,6,Flood_2007_201.tif,0.51,201,2007,Landuse_2007.tif,0.47,0.07,0.07,0.0,0.0,0.07,0.32,2007-07-20
42412,8,6,Flood_2007_201.tif,0.17,201,2007,Landuse_2007.tif,0.08,0.0,0.02,0.2,0.01,0.02,0.66,2007-07-20
55157,12,3,Flood_2007_201.tif,0.11,201,2007,Landuse_2007.tif,0.11,0.0,0.02,0.63,0.01,0.02,0.21,2007-07-20
7081,3,1,Flood_2007_201.tif,0.31,201,2007,Landuse_2007.tif,0.01,0.0,0.01,0.2,0.53,0.0,0.26,2007-07-20
33447,7,5,Flood_2007_201.tif,0.12,201,2007,Landuse_2007.tif,0.04,0.0,0.01,0.04,0.22,0.01,0.68,2007-07-20
44778,9,2,Flood_2007_201.tif,0.02,201,2007,Landuse_2007.tif,0.0,0.01,0.04,0.0,0.26,0.0,0.69,2007-07-20
5548,2,13,Flood_2007_201.tif,0.42,201,2007,Landuse_2007.tif,0.44,0.03,0.01,0.0,0.0,0.0,0.52,2007-07-20
6984,3,4,Flood_2007_201.tif,0.09,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.02,0.85,0.0,0.13,2007-07-20
16398,4,2,Flood_2007_201.tif,0.21,201,2007,Landuse_2007.tif,0.0,0.0,0.02,0.26,0.47,0.0,0.24,2007-07-20
54768,11,4,Flood_2007_201.tif,0.14,201,2007,Landuse_2007.tif,0.04,0.01,0.01,0.19,0.0,0.02,0.73,2007-07-20
54761,11,5,Flood_2007_201.tif,0.2,201,2007,Landuse_2007.tif,0.16,0.05,0.02,0.29,0.0,0.05,0.45,2007-07-20
26040,5,1,Flood_2007_201.tif,0.32,201,2007,Landuse_2007.tif,0.01,0.0,0.02,0.03,0.72,0.02,0.21,2007-07-20
7051,3,12,Flood_2007_201.tif,0.56,201,2007,Landuse_2007.tif,0.72,0.06,0.0,0.0,0.0,0.0,0.22,2007-07-20
16320,4,9,Flood_2007_201.tif,0.63,201,2007,Landuse_2007.tif,0.75,0.02,0.02,0.0,0.0,0.04,0.18,2007-07-20
7077,3,7,Flood_2007_201.tif,0.23,201,2007,Landuse_2007.tif,0.08,0.1,0.12,0.04,0.01,0.21,0.45,2007-07-20
25976,5,8,Flood_2007_201.tif,0.38,201,2007,Landuse_2007.tif,0.19,0.08,0.23,0.01,0.13,0.02,0.33,2007-07-20
5547,2,12,Flood_2007_201.tif,0.64,201,2007,Landuse_2007.tif,0.77,0.02,0.0,0.0,0.0,0.0,0.21,2007-07-20
16291,4,8,Flood_2007_201.tif,0.37,201,2007,Landuse_2007.tif,0.25,0.08,0.09,0.0,0.0,0.16,0.42,2007-07-20
29457,6,4,Flood_2007_201.tif,0.14,201,2007,Landuse_2007.tif,0.03,0.0,0.03,0.01,0.47,0.0,0.45,2007-07-20
29556,6,9,Flood_2007_201.tif,0.19,201,2007,Landuse_2007.tif,0.2,0.01,0.02,0.33,0.03,0.18,0.24,2007-07-20
7048,3,10,Flood_2007_201.tif,0.4,201,2007,Landuse_2007.tif,0.5,0.03,0.04,0.0,0.04,0.01,0.38,2007-07-20
25995,5,6,Flood_2007_201.tif,0.09,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.06,0.63,0.0,0.31,2007-07-20
16402,4,1,Flood_2007_201.tif,0.2,201,2007,Landuse_2007.tif,0.03,0.0,0.02,0.3,0.38,0.0,0.26,2007-07-20
5517,2,4,Flood_2007_201.tif,0.06,201,2007,Landuse_2007.tif,0.01,0.02,0.1,0.01,0.42,0.0,0.44,2007-07-20
26023,5,5,Flood_2007_201.tif,0.07,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.05,0.67,0.0,0.28,2007-07-20
5546,2,11,Flood_2007_201.tif,0.65,201,2007,Landuse_2007.tif,0.83,0.0,0.0,0.0,0.0,0.0,0.17,2007-07-20
44810,9,8,Flood_2007_201.tif,0.23,201,2007,Landuse_2007.tif,0.19,0.01,0.01,0.07,0.0,0.48,0.23,2007-07-20
16316,4,4,Flood_2007_201.tif,0.06,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.18,0.58,0.0,0.24,2007-07-20
42320,8,5,Flood_2007_201.tif,0.03,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.16,0.31,0.0,0.52,2007-07-20
54763,11,3,Flood_2007_201.tif,0.07,201,2007,Landuse_2007.tif,0.11,0.01,0.0,0.46,0.01,0.01,0.4,2007-07-20
42481,8,2,Flood_2007_201.tif,0.01,201,2007,Landuse_2007.tif,0.0,0.01,0.05,0.02,0.72,0.0,0.2,2007-07-20
16317,4,6,Flood_2007_201.tif,0.01,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.05,0.67,0.03,0.25,2007-07-20
7021,3,3,Flood_2007_201.tif,0.15,201,2007,Landuse_2007.tif,0.0,0.0,0.0,0.05,0.64,0.02,0.29,2007-07-20
54707,11,6,Flood_2007_209.tif,0.49,209,2007,Landuse_2007.tif,0.47,0.07,0.07,0.0,0.0,0.07,0.32,2007-07-28
16508,4,5,Flood_2007_209.tif,0.55,209,2007,Landuse_2007.tif,0.0,0.0,0.0,0.0,0.8,0.0,0.2,2007-07-28
33299,7,2,Flood_2007_209.tif,0.21,209,2007,Landuse_2007.tif,0.0,0.01,0.0,0.29,0.47,0.0,0.23,2007-07-28
6851,3,9,Flood_2007_209.tif,0.57,209,2007,Landuse_2007.tif,0.6,0.03,0.0,0.0,0.0,0.0,0.38,2007-07-28
1218,1,4,Flood_2007_209.tif,0.32,209,2007,Landuse_2007.tif,0.24,0.02,0.02,0.01,0.11,0.0,0.59,2007-07-28
16502,4,6,Flood_2007_209.tif,0.19,209,2007,Landuse_2007.tif,0.0,0.0,0.0,0.05,0.67,0.03,0.25,2007-07-28
49415,10,2,Flood_2007_209.tif,0.03,209,2007,Landuse_2007.tif,0.0,0.0,0.02,0.16,0.29,0.01,0.51,2007-07-28
5536,2,4,Flood_2007_209.tif,0.12,209,2007,Landuse_2007.tif,0.01,0.02,0.1,0.01,0.42,0.0,0.44,2007-07-28
33337,7,0,Flood_2007_209.tif,0.34,209,2007,Landuse_2007.tif,0.0,0.0,0.0,0.04,0.89,0.0,0.07,2007-07-28
5524,2,9,Flood_2007_209.tif,0.23,209,2007,Landuse_2007.tif,0.1,0.17,0.0,0.0,0.0,0.0,0.73,2007-07-28
5533,2,10,Flood_2007_209.tif,0.15,209,2007,Landuse_2007.tif,0.11,0.13,0.05,0.0,0.06,0.01,0.62,2007-07-28
33339,7,1,Flood_2007_209.tif,0.21,209,2007,Landuse_2007.tif,0.0,0.01,0.01,0.0,0.85,0.0,0.13,2007-07-28
54705,11,5,Flood_2007_209.tif,0.18,209,2007,Landuse_2007.tif,0.16,0.05,0.02,0.29,0.0,0.05,0.45,2007-07-28
6973,3,3,Flood_2007_209.tif,0.46,209,2007,Landuse_2007.tif,0.0,0.0,0.0,0.05,0.64,0.02,0.29,2007-07-28
25811,5,5,Flood_2007_209.tif,0.34,209,2007,Landuse_2007.tif,0.0,0.0,0.0,0.05,0.67,0.0,0.28,2007-07-28
49417,10,3,Flood_2007_209.tif,0.07,209,2007,Landuse_2007.tif,0.02,0.0,0.01,0.18,0.01,0.0,0.77,2007-07-28
33310,7,3,Flood_2007_209.tif,0.12,209,2007,Landuse_2007.tif,0.01,0.0,0.01,0.06,0.5,0.0,0.43,2007-07-28
29352,6,8,Flood_2007_209.tif,0.25,209,2007,Landuse_2007.tif,0.0,0.0,0.01,0.04,0.61,0.03,0.31,2007-07-28
54708,11,7,Flood_2007_209.tif,0.58,209,2007,Landuse_2007.tif,0.69,0.07,0.02,0.0,0.0,0.01,0.21,2007-07-28
16419,4,4,Flood_2007_209.tif,0.72,209,2007,Landuse_2007.tif,0.0,0.0,0.0,0.18,0.58,0.0,0.24,2007-07-28
5522,2,8,Flood_2007_209.tif,0.4,209,2007,Landuse_2007.tif,0.2,0.15,0.03,0.0,0.0,0.0,0.62,2007-07-28
29529,6,2,Flood_2007_209.tif,0.62,209,2007,Landuse_2007.tif,0.0,0.0,0.0,0.0,0.82,0.0,0.17,2007-07-28
42511,8,2,Flood_2007_209.tif,0.08,209,2007,Landuse_2007.tif,0.0,0.01,0.05,0.02,0.72,0.0,0.2,2007-07-28
44719,9,7,Flood_2007_209.tif,0.16,209,2007,Landuse_2007.tif,0.1,0.0,0.03,0.16,0.0,0.24,0.47,2007-07-28
29357,6,9,Flood_2007_209.tif,0.22,209,2007,Landuse_2007.tif,0.2,0.01,0.02,0.33,0.03,0.18,0.24,2007-07-28
16486,4,9,Flood_2007_209.tif,0.7,209,2007,Landuse_2007.tif,0.75,0.02,0.02,0.0,0.0,0.04,0.18,2007-07-28
1227,1,3,Flood_2007_209.tif,0.26,209,2007,Landuse_2007.tif,0.05,0.04,0.18,0.0,0.46,0.0,0.26,2007-07-28
49367,10,6,Flood_2007_209.tif,0.09,209,2007,Landuse_2007.tif,0.03,0.03,0.04,0.17,0.0,0.35,0.39,2007-07-28
16490,4,8,Flood_2007_209.tif,0.49,209,2007,Landuse_2007.tif,0.25,0.08,0.09,0.0,0.0,0.16,0.42,2007-07-28
33347,7,8,Flood_2007_209.tif,0.17,209,2007,Landuse_2007.tif,0.12,0.04,0.03,0.03,0.03,0.37,0.36,2007-07-28
44723,9,6,Flood_2007_209.tif,0.1,209,2007,Landuse_2007.tif,0.0,0.0,0.0,0.56,0.0,0.01,0.43,2007-07-28
44725,9,5,Flood_2007_209.tif,0.1,209,2007,Landuse_2007.tif,0.01,0.0,0.01,0.38,0.05,0.0,0.54,2007-07-28
49368,10,7,Flood_2007_209.tif,0.16,209,2007,Landuse_2007.tif,0.2,0.01,0.01,0.08,0.0,0.29,0.41,2007-07-28
55058,12,4,Flood_2007_209.tif,0.42,209,2007,Landuse_2007.tif,0.49,0.02,0.03,0.12,0.0,0.03,0.31,2007-07-28
5529,2,13,Flood_2007_209.tif,0.37,209,2007,Landuse_2007.tif,0.44,0.03,0.01,0.0,0.0,0.0,0.52,2007-07-28
49410,10,0,Flood_2007_209.tif,0.01,209,2007,Landuse_2007.tif,0.0,0.0,0.0,0.05,0.23,0.0,0.72,2007-07-28
49411,10,1,Flood_2007_209.tif,0.02,209,2007,Landuse_2007.tif,0.0,0.0,0.05,0.01,0.14,0.0,0.8,2007-07-28
44751,9,2,Flood_2007_209.tif,0.04,209,2007,Landuse_2007.tif,0.0,0.01,0.04,0.0,0.26,0.0,0.69,2007-07-28
49421,10,4,Flood_2007_209.tif,0.07,209,2007,Landuse_2007.tif,0.02,0.0,0.01,0.03,0.0,0.0,0.93,2007-07-28
33354,7,9,Flood_2007_209.tif,0.43,209,2007,Landuse_2007.tif,0.49,0.03,0.02,0.06,0.07,0.06,0.27,2007-07-28
5520,2,7,Flood_2007_209.tif,0.67,209,2007,Landuse_2007.tif,0.28,0.27,0.13,0.0,0.0,0.01,0.31,2007-07-28
16546,4,10,Flood_2007_209.tif,0.61,209,2007,Landuse_2007.tif,0.78,0.01,0.0,0.0,0.0,0.0,0.21,2007-07-28
16497,4,7,Flood_2007_209.tif,0.13,209,2007,Landuse_2007.tif,0.01,0.02,0.06,0.11,0.08,0.21,0.51,2007-07-28
54704,11,4,Flood_2007_209.tif,0.12,209,2007,Landuse_2007.tif,0.04,0.01,0.01,0.19,0.0,0.02,0.73,2007-07-28
54760,11,2,Flood_2007_209.tif,0.02,209,2007,Landuse_2007.tif,0.01,0.01,0.0,0.31,0.0,0.2,0.47,2007-07-28
7099,3,7,Flood_2007_209.tif,0.32,209,2007,Landuse_2007.tif,0.08,0.1,0.12,0.04,0.01,0.21,0.45,2007-07-28
44761,9,8,Flood_2007_209.tif,0.21,209,2007,Landuse_2007.tif,0.19,0.01,0.01,0.07,0.0,0.48,0.23,2007-07-28
49395,10,5,Flood_2007_209.tif,0.16,209,2007,Landuse_2007.tif,0.09,0.01,0.02,0.03,0.0,0.02,0.84,2007-07-28
5527,2,11,Flood_2007_209.tif,0.67,209,2007,Landuse_2007.tif,0.83,0.0,0.0,0.0,0.0,0.0,0.17,2007-07-28
16542,4,12,Flood_2007_209.tif,0.22,209,2007,Landuse_2007.tif,0.2,0.06,0.01,0.03,0.0,0.01,0.69,2007-07-28
55031,12,3,Flood_2007_209.tif,0.15,209,2007,Landuse_2007.tif,0.11,0.0,0.02,0.63,0.01,0.02,0.21,2007-07-28
5528,2,12,Flood_2007_209.tif,0.64,209,2007,Landuse_2007.tif,0.77,0.02,0.0,0.0,0.0,0.0,0.21,2007-07-28
16544,4,11,Flood_2007_209.tif,0.69,209,2007,Landuse_2007.tif,0.8,0.02,0.0,0.0,0.0,0.0,0.18,2007-07-28
54702,11,3,Flood_2007_209.tif,0.08,209,2007,Landuse_2007.tif,0.11,0.01,0.0,0.46,0.01,0.01,0.4,2007-07-28
42505,8,1,Flood_2007_209.tif,0.08,209,2007,Landuse_2007.tif,0.0,0.0,0.05,0.03,0.75,0.0,0.16,2007-07-28
25065,5,9,Flood_2007_209.tif,0.39,209,2007,Landuse_2007.tif,0.42,0.02,0.02,0.19,0.01,0.11,0.23,2007-07-28
