x_coord,y_coord,image_source,water_percentage,date,year
2,7,Flood_2011_313.tif,0.33,313,2011
3,7,Flood_2011_313.tif,0.07,313,2011
4,7,Flood_2011_313.tif,0.18,313,2011
5,7,Flood_2011_313.tif,0.41,313,2011
6,7,Flood_2011_313.tif,0.66,313,2011
7,7,Flood_2011_313.tif,0.27,313,2011
8,7,Flood_2011_313.tif,0.03,313,2011
9,7,Flood_2011_313.tif,0.21,313,2011
10,7,Flood_2011_313.tif,0.17,313,2011
11,7,Flood_2011_313.tif,0.56,313,2011
2,8,Flood_2011_313.tif,0.22,313,2011
3,8,Flood_2011_313.tif,0.1,313,2011
4,8,Flood_2011_313.tif,0.16,313,2011
5,8,Flood_2011_313.tif,0.3,313,2011
6,8,Flood_2011_313.tif,0.66,313,2011
7,8,Flood_2011_313.tif,0.12,313,2011
8,8,Flood_2011_313.tif,0.37,313,2011
9,8,Flood_2011_313.tif,0.33,313,2011
2,9,Flood_2011_313.tif,0.14,313,2011
3,9,Flood_2011_313.tif,0.29,313,2011
4,9,Flood_2011_313.tif,0.54,313,2011
5,9,Flood_2011_313.tif,0.32,313,2011
6,9,Flood_2011_313.tif,0.21,313,2011
7,9,Flood_2011_313.tif,0.49,313,2011
8,9,Flood_2011_313.tif,0.59,313,2011
2,10,Flood_2011_313.tif,0.39,313,2011
3,10,Flood_2011_313.tif,0.4,313,2011
4,10,Flood_2011_313.tif,0.66,313,2011
5,10,Flood_2011_313.tif,0.72,313,2011
2,11,Flood_2011_313.tif,0.63,313,2011
3,11,Flood_2011_313.tif,0.74,313,2011
4,11,Flood_2011_313.tif,0.66,313,2011
2,12,Flood_2011_313.tif,0.62,313,2011
3,12,Flood_2011_313.tif,0.59,313,2011
4,12,Flood_2011_313.tif,0.28,313,2011
2,13,Flood_2011_313.tif,0.38,313,2011
6,0,Flood_2011_321.tif,0.95,321,2011
7,0,Flood_2011_321.tif,0.93,321,2011
10,0,Flood_2011_321.tif,0.22,321,2011
3,1,Flood_2011_321.tif,0.59,321,2011
4,1,Flood_2011_321.tif,0.49,321,2011
5,1,Flood_2011_321.tif,0.82,321,2011
6,1,Flood_2011_321.tif,0.93,321,2011
7,1,Flood_2011_321.tif,0.98,321,2011
8,1,Flood_2011_321.tif,0.95,321,2011
9,1,Flood_2011_321.tif,0.72,321,2011
10,1,Flood_2011_321.tif,0.26,321,2011
3,2,Flood_2011_321.tif,0.3,321,2011
4,2,Flood_2011_321.tif,0.31,321,2011
5,2,Flood_2011_321.tif,0.59,321,2011
6,2,Flood_2011_321.tif,0.93,321,2011
7,2,Flood_2011_321.tif,0.67,321,2011
8,2,Flood_2011_321.tif,0.9,321,2011
9,2,Flood_2011_321.tif,0.56,321,2011
10,2,Flood_2011_321.tif,0.33,321,2011
11,2,Flood_2011_321.tif,0.01,321,2011
0,3,Flood_2011_321.tif,0.75,321,2011
1,3,Flood_2011_321.tif,0.92,321,2011
2,3,Flood_2011_321.tif,0.72,321,2011
3,3,Flood_2011_321.tif,0.62,321,2011
4,3,Flood_2011_321.tif,0.52,321,2011
5,3,Flood_2011_321.tif,0.61,321,2011
6,3,Flood_2011_321.tif,0.7,321,2011
7,3,Flood_2011_321.tif,0.61,321,2011
8,3,Flood_2011_321.tif,0.59,321,2011
9,3,Flood_2011_321.tif,0.36,321,2011
10,3,Flood_2011_321.tif,0.09,321,2011
11,3,Flood_2011_321.tif,0.1,321,2011
12,3,Flood_2011_321.tif,0.16,321,2011
1,4,Flood_2011_321.tif,0.62,321,2011
2,4,Flood_2011_321.tif,0.77,321,2011
3,4,Flood_2011_321.tif,0.86,321,2011
4,4,Flood_2011_321.tif,0.62,321,2011
5,4,Flood_2011_321.tif,0.89,321,2011
6,4,Flood_2011_321.tif,0.7,321,2011
7,4,Flood_2011_321.tif,0.65,321,2011
8,4,Flood_2011_321.tif,0.26,321,2011
9,4,Flood_2011_321.tif,0.18,321,2011
10,4,Flood_2011_321.tif,0.07,321,2011
11,4,Flood_2011_321.tif,0.13,321,2011
12,4,Flood_2011_321.tif,0.4,321,2011
3,5,Flood_2011_321.tif,0.85,321,2011
4,5,Flood_2011_321.tif,0.97,321,2011
5,5,Flood_2011_321.tif,0.91,321,2011
6,5,Flood_2011_321.tif,0.62,321,2011
7,5,Flood_2011_321.tif,0.31,321,2011
8,5,Flood_2011_321.tif,0.19,321,2011
9,5,Flood_2011_321.tif,0.13,321,2011
10,5,Flood_2011_321.tif,0.19,321,2011
11,5,Flood_2011_321.tif,0.12,321,2011
3,6,Flood_2011_321.tif,0.09,321,2011
4,6,Flood_2011_321.tif,0.7,321,2011
5,6,Flood_2011_321.tif,0.86,321,2011
6,6,Flood_2011_321.tif,0.82,321,2011
7,6,Flood_2011_321.tif,0.17,321,2011
8,6,Flood_2011_321.tif,0.18,321,2011
9,6,Flood_2011_321.tif,0.17,321,2011
10,6,Flood_2011_321.tif,0.04,321,2011
11,6,Flood_2011_321.tif,0.17,321,2011
2,7,Flood_2011_321.tif,0.27,321,2011
3,7,Flood_2011_321.tif,0.04,321,2011
4,7,Flood_2011_321.tif,0.2,321,2011
5,7,Flood_2011_321.tif,0.39,321,2011
6,7,Flood_2011_321.tif,0.67,321,2011
7,7,Flood_2011_321.tif,0.35,321,2011
8,7,Flood_2011_321.tif,0.04,321,2011
9,7,Flood_2011_321.tif,0.19,321,2011
10,7,Flood_2011_321.tif,0.14,321,2011
11,7,Flood_2011_321.tif,0.52,321,2011
2,8,Flood_2011_321.tif,0.21,321,2011
3,8,Flood_2011_321.tif,0.05,321,2011
4,8,Flood_2011_321.tif,0.13,321,2011
5,8,Flood_2011_321.tif,0.25,321,2011
6,8,Flood_2011_321.tif,0.66,321,2011
7,8,Flood_2011_321.tif,0.12,321,2011
8,8,Flood_2011_321.tif,0.24,321,2011
9,8,Flood_2011_321.tif,0.29,321,2011
2,9,Flood_2011_321.tif,0.05,321,2011
3,9,Flood_2011_321.tif,0.24,321,2011
4,9,Flood_2011_321.tif,0.51,321,2011
5,9,Flood_2011_321.tif,0.29,321,2011
6,9,Flood_2011_321.tif,0.22,321,2011
7,9,Flood_2011_321.tif,0.47,321,2011
8,9,Flood_2011_321.tif,0.58,321,2011
2,10,Flood_2011_321.tif,0.23,321,2011
3,10,Flood_2011_321.tif,0.31,321,2011
4,10,Flood_2011_321.tif,0.63,321,2011
5,10,Flood_2011_321.tif,0.7,321,2011
2,11,Flood_2011_321.tif,0.58,321,2011
3,11,Flood_2011_321.tif,0.75,321,2011
4,11,Flood_2011_321.tif,0.65,321,2011
2,12,Flood_2011_321.tif,0.62,321,2011
3,12,Flood_2011_321.tif,0.6,321,2011
4,12,Flood_2011_321.tif,0.22,321,2011
2,13,Flood_2011_321.tif,0.4,321,2011
6,0,Flood_2011_329.tif,0.85,329,2011
7,0,Flood_2011_329.tif,0.87,329,2011
10,0,Flood_2011_329.tif,0.22,329,2011
3,1,Flood_2011_329.tif,0.64,329,2011
4,1,Flood_2011_329.tif,0.5,329,2011
5,1,Flood_2011_329.tif,0.81,329,2011
6,1,Flood_2011_329.tif,0.89,329,2011
7,1,Flood_2011_329.tif,0.97,329,2011
8,1,Flood_2011_329.tif,0.9,329,2011
9,1,Flood_2011_329.tif,0.68,329,2011
10,1,Flood_2011_329.tif,0.23,329,2011
3,2,Flood_2011_329.tif,0.34,329,2011
4,2,Flood_2011_329.tif,0.31,329,2011
5,2,Flood_2011_329.tif,0.58,329,2011
6,2,Flood_2011_329.tif,0.91,329,2011
7,2,Flood_2011_329.tif,0.6,329,2011
8,2,Flood_2011_329.tif,0.88,329,2011
9,2,Flood_2011_329.tif,0.5,329,2011
10,2,Flood_2011_329.tif,0.32,329,2011
11,2,Flood_2011_329.tif,0.02,329,2011
0,3,Flood_2011_329.tif,0.65,329,2011
1,3,Flood_2011_329.tif,0.89,329,2011
2,3,Flood_2011_329.tif,0.7,329,2011
3,3,Flood_2011_329.tif,0.62,329,2011
4,3,Flood_2011_329.tif,0.69,329,2011
5,3,Flood_2011_329.tif,0.57,329,2011
6,3,Flood_2011_329.tif,0.59,329,2011
7,3,Flood_2011_329.tif,0.47,329,2011
8,3,Flood_2011_329.tif,0.51,329,2011
9,3,Flood_2011_329.tif,0.33,329,2011
10,3,Flood_2011_329.tif,0.08,329,2011
11,3,Flood_2011_329.tif,0.12,329,2011
12,3,Flood_2011_329.tif,0.19,329,2011
1,4,Flood_2011_329.tif,0.48,329,2011
2,4,Flood_2011_329.tif,0.65,329,2011
3,4,Flood_2011_329.tif,0.86,329,2011
4,4,Flood_2011_329.tif,0.67,329,2011
5,4,Flood_2011_329.tif,0.62,329,2011
6,4,Flood_2011_329.tif,0.56,329,2011
7,4,Flood_2011_329.tif,0.51,329,2011
8,4,Flood_2011_329.tif,0.13,329,2011
9,4,Flood_2011_329.tif,0.15,329,2011
10,4,Flood_2011_329.tif,0.07,329,2011
11,4,Flood_2011_329.tif,0.13,329,2011
12,4,Flood_2011_329.tif,0.4,329,2011
3,5,Flood_2011_329.tif,0.69,329,2011
4,5,Flood_2011_329.tif,0.71,329,2011
5,5,Flood_2011_329.tif,0.59,329,2011
6,5,Flood_2011_329.tif,0.49,329,2011
7,5,Flood_2011_329.tif,0.24,329,2011
8,5,Flood_2011_329.tif,0.06,329,2011
9,5,Flood_2011_329.tif,0.04,329,2011
10,5,Flood_2011_329.tif,0.17,329,2011
11,5,Flood_2011_329.tif,0.13,329,2011
3,6,Flood_2011_329.tif,0.04,329,2011
4,6,Flood_2011_329.tif,0.61,329,2011
5,6,Flood_2011_329.tif,0.77,329,2011
6,6,Flood_2011_329.tif,0.68,329,2011
7,6,Flood_2011_329.tif,0.14,329,2011
8,6,Flood_2011_329.tif,0.15,329,2011
9,6,Flood_2011_329.tif,0.19,329,2011
10,6,Flood_2011_329.tif,0.08,329,2011
11,6,Flood_2011_329.tif,0.23,329,2011
2,7,Flood_2011_329.tif,0.2,329,2011
3,7,Flood_2011_329.tif,0.0,329,2011
4,7,Flood_2011_329.tif,0.08,329,2011
5,7,Flood_2011_329.tif,0.34,329,2011
6,7,Flood_2011_329.tif,0.57,329,2011
7,7,Flood_2011_329.tif,0.36,329,2011
8,7,Flood_2011_329.tif,0.03,329,2011
9,7,Flood_2011_329.tif,0.2,329,2011
10,7,Flood_2011_329.tif,0.16,329,2011
11,7,Flood_2011_329.tif,0.49,329,2011
2,8,Flood_2011_329.tif,0.13,329,2011
3,8,Flood_2011_329.tif,0.04,329,2011
4,8,Flood_2011_329.tif,0.18,329,2011
5,8,Flood_2011_329.tif,0.22,329,2011
6,8,Flood_2011_329.tif,0.56,329,2011
7,8,Flood_2011_329.tif,0.1,329,2011
8,8,Flood_2011_329.tif,0.24,329,2011
9,8,Flood_2011_329.tif,0.2,329,2011
2,9,Flood_2011_329.tif,0.13,329,2011
3,9,Flood_2011_329.tif,0.37,329,2011
4,9,Flood_2011_329.tif,0.6,329,2011
5,9,Flood_2011_329.tif,0.38,329,2011
6,9,Flood_2011_329.tif,0.25,329,2011
7,9,Flood_2011_329.tif,0.42,329,2011
8,9,Flood_2011_329.tif,0.58,329,2011
2,10,Flood_2011_329.tif,0.26,329,2011
3,10,Flood_2011_329.tif,0.37,329,2011
4,10,Flood_2011_329.tif,0.72,329,2011
5,10,Flood_2011_329.tif,0.77,329,2011
2,11,Flood_2011_329.tif,0.64,329,2011
3,11,Flood_2011_329.tif,0.81,329,2011
4,11,Flood_2011_329.tif,0.76,329,2011
2,12,Flood_2011_329.tif,0.65,329,2011
3,12,Flood_2011_329.tif,0.61,329,2011
4,12,Flood_2011_329.tif,0.29,329,2011
2,13,Flood_2011_329.tif,0.35,329,2011
6,0,Flood_2011_337.tif,0.76,337,2011
7,0,Flood_2011_337.tif,0.82,337,2011
10,0,Flood_2011_337.tif,0.2,337,2011
3,1,Flood_2011_337.tif,0.58,337,2011
4,1,Flood_2011_337.tif,0.45,337,2011
5,1,Flood_2011_337.tif,0.73,337,2011
6,1,Flood_2011_337.tif,0.87,337,2011
7,1,Flood_2011_337.tif,0.97,337,2011
8,1,Flood_2011_337.tif,0.9,337,2011
9,1,Flood_2011_337.tif,0.72,337,2011
10,1,Flood_2011_337.tif,0.27,337,2011
3,2,Flood_2011_337.tif,0.35,337,2011
4,2,Flood_2011_337.tif,0.38,337,2011
5,2,Flood_2011_337.tif,0.53,337,2011
6,2,Flood_2011_337.tif,0.87,337,2011
7,2,Flood_2011_337.tif,0.57,337,2011
8,2,Flood_2011_337.tif,0.87,337,2011
9,2,Flood_2011_337.tif,0.54,337,2011
10,2,Flood_2011_337.tif,0.34,337,2011
11,2,Flood_2011_337.tif,0.03,337,2011
0,3,Flood_2011_337.tif,0.58,337,2011
1,3,Flood_2011_337.tif,0.8,337,2011
2,3,Flood_2011_337.tif,0.68,337,2011
3,3,Flood_2011_337.tif,0.65,337,2011
4,3,Flood_2011_337.tif,0.8,337,2011
5,3,Flood_2011_337.tif,0.53,337,2011
6,3,Flood_2011_337.tif,0.55,337,2011
7,3,Flood_2011_337.tif,0.42,337,2011
8,3,Flood_2011_337.tif,0.48,337,2011
9,3,Flood_2011_337.tif,0.37,337,2011
10,3,Flood_2011_337.tif,0.1,337,2011
11,3,Flood_2011_337.tif,0.19,337,2011
12,3,Flood_2011_337.tif,0.32,337,2011
1,4,Flood_2011_337.tif,0.42,337,2011
2,4,Flood_2011_337.tif,0.73,337,2011
3,4,Flood_2011_337.tif,0.86,337,2011
4,4,Flood_2011_337.tif,0.73,337,2011
5,4,Flood_2011_337.tif,0.62,337,2011
6,4,Flood_2011_337.tif,0.47,337,2011
7,4,Flood_2011_337.tif,0.4,337,2011
8,4,Flood_2011_337.tif,0.13,337,2011
9,4,Flood_2011_337.tif,0.18,337,2011
10,4,Flood_2011_337.tif,0.08,337,2011
11,4,Flood_2011_337.tif,0.18,337,2011
12,4,Flood_2011_337.tif,0.52,337,2011
3,5,Flood_2011_337.tif,0.7,337,2011
4,5,Flood_2011_337.tif,0.68,337,2011
5,5,Flood_2011_337.tif,0.58,337,2011
6,5,Flood_2011_337.tif,0.46,337,2011
7,5,Flood_2011_337.tif,0.19,337,2011
8,5,Flood_2011_337.tif,0.02,337,2011
9,5,Flood_2011_337.tif,0.06,337,2011
10,5,Flood_2011_337.tif,0.18,337,2011
11,5,Flood_2011_337.tif,0.18,337,2011
3,6,Flood_2011_337.tif,0.07,337,2011
4,6,Flood_2011_337.tif,0.63,337,2011
5,6,Flood_2011_337.tif,0.74,337,2011
6,6,Flood_2011_337.tif,0.74,337,2011
7,6,Flood_2011_337.tif,0.17,337,2011
8,6,Flood_2011_337.tif,0.17,337,2011
9,6,Flood_2011_337.tif,0.15,337,2011
10,6,Flood_2011_337.tif,0.1,337,2011
11,6,Flood_2011_337.tif,0.3,337,2011
2,7,Flood_2011_337.tif,0.25,337,2011
3,7,Flood_2011_337.tif,0.01,337,2011
4,7,Flood_2011_337.tif,0.12,337,2011
5,7,Flood_2011_337.tif,0.4,337,2011
6,7,Flood_2011_337.tif,0.56,337,2011
7,7,Flood_2011_337.tif,0.41,337,2011
8,7,Flood_2011_337.tif,0.04,337,2011
9,7,Flood_2011_337.tif,0.2,337,2011
10,7,Flood_2011_337.tif,0.17,337,2011
11,7,Flood_2011_337.tif,0.53,337,2011
2,8,Flood_2011_337.tif,0.21,337,2011
3,8,Flood_2011_337.tif,0.17,337,2011
4,8,Flood_2011_337.tif,0.16,337,2011
5,8,Flood_2011_337.tif,0.16,337,2011
6,8,Flood_2011_337.tif,0.5,337,2011
7,8,Flood_2011_337.tif,0.11,337,2011
8,8,Flood_2011_337.tif,0.19,337,2011
9,8,Flood_2011_337.tif,0.2,337,2011
2,9,Flood_2011_337.tif,0.13,337,2011
3,9,Flood_2011_337.tif,0.18,337,2011
4,9,Flood_2011_337.tif,0.48,337,2011
5,9,Flood_2011_337.tif,0.37,337,2011
6,9,Flood_2011_337.tif,0.29,337,2011
7,9,Flood_2011_337.tif,0.41,337,2011
8,9,Flood_2011_337.tif,0.57,337,2011
2,10,Flood_2011_337.tif,0.12,337,2011
3,10,Flood_2011_337.tif,0.19,337,2011
4,10,Flood_2011_337.tif,0.66,337,2011
5,10,Flood_2011_337.tif,0.84,337,2011
2,11,Flood_2011_337.tif,0.61,337,2011
3,11,Flood_2011_337.tif,0.76,337,2011
4,11,Flood_2011_337.tif,0.69,337,2011
2,12,Flood_2011_337.tif,0.63,337,2011
3,12,Flood_2011_337.tif,0.65,337,2011
4,12,Flood_2011_337.tif,0.33,337,2011
2,13,Flood_2011_337.tif,0.41,337,2011
6,0,Flood_2011_345.tif,0.6,345,2011
7,0,Flood_2011_345.tif,0.72,345,2011
10,0,Flood_2011_345.tif,0.17,345,2011
3,1,Flood_2011_345.tif,0.51,345,2011
4,1,Flood_2011_345.tif,0.43,345,2011
5,1,Flood_2011_345.tif,0.58,345,2011
6,1,Flood_2011_345.tif,0.82,345,2011
7,1,Flood_2011_345.tif,0.95,345,2011
8,1,Flood_2011_345.tif,0.81,345,2011
9,1,Flood_2011_345.tif,0.66,345,2011
10,1,Flood_2011_345.tif,0.2,345,2011
3,2,Flood_2011_345.tif,0.41,345,2011
4,2,Flood_2011_345.tif,0.4,345,2011
5,2,Flood_2011_345.tif,0.45,345,2011
6,2,Flood_2011_345.tif,0.7,345,2011
7,2,Flood_2011_345.tif,0.48,345,2011
8,2,Flood_2011_345.tif,0.61,345,2011
9,2,Flood_2011_345.tif,0.44,345,2011
10,2,Flood_2011_345.tif,0.29,345,2011
11,2,Flood_2011_345.tif,0.05,345,2011
0,3,Flood_2011_345.tif,0.48,345,2011
1,3,Flood_2011_345.tif,0.22,345,2011
2,3,Flood_2011_345.tif,0.06,345,2011
3,3,Flood_2011_345.tif,0.57,345,2011
4,3,Flood_2011_345.tif,0.85,345,2011
5,3,Flood_2011_345.tif,0.56,345,2011
6,3,Flood_2011_345.tif,0.41,345,2011
7,3,Flood_2011_345.tif,0.24,345,2011
8,3,Flood_2011_345.tif,0.18,345,2011
9,3,Flood_2011_345.tif,0.15,345,2011
10,3,Flood_2011_345.tif,0.08,345,2011
11,3,Flood_2011_345.tif,0.15,345,2011
12,3,Flood_2011_345.tif,0.23,345,2011
1,4,Flood_2011_345.tif,0.24,345,2011
2,4,Flood_2011_345.tif,0.35,345,2011
3,4,Flood_2011_345.tif,0.79,345,2011
4,4,Flood_2011_345.tif,0.7,345,2011
5,4,Flood_2011_345.tif,0.33,345,2011
6,4,Flood_2011_345.tif,0.34,345,2011
7,4,Flood_2011_345.tif,0.26,345,2011
8,4,Flood_2011_345.tif,0.09,345,2011
9,4,Flood_2011_345.tif,0.15,345,2011
10,4,Flood_2011_345.tif,0.06,345,2011
11,4,Flood_2011_345.tif,0.16,345,2011
12,4,Flood_2011_345.tif,0.42,345,2011
3,5,Flood_2011_345.tif,0.47,345,2011
4,5,Flood_2011_345.tif,0.35,345,2011
5,5,Flood_2011_345.tif,0.34,345,2011
6,5,Flood_2011_345.tif,0.22,345,2011
7,5,Flood_2011_345.tif,0.13,345,2011
8,5,Flood_2011_345.tif,0.0,345,2011
9,5,Flood_2011_345.tif,0.05,345,2011
10,5,Flood_2011_345.tif,0.19,345,2011
11,5,Flood_2011_345.tif,0.21,345,2011
3,6,Flood_2011_345.tif,0.11,345,2011
4,6,Flood_2011_345.tif,0.37,345,2011
5,6,Flood_2011_345.tif,0.4,345,2011
6,6,Flood_2011_345.tif,0.45,345,2011
7,6,Flood_2011_345.tif,0.14,345,2011
8,6,Flood_2011_345.tif,0.2,345,2011
9,6,Flood_2011_345.tif,0.14,345,2011
10,6,Flood_2011_345.tif,0.13,345,2011
11,6,Flood_2011_345.tif,0.3,345,2011
2,7,Flood_2011_345.tif,0.27,345,2011
3,7,Flood_2011_345.tif,0.03,345,2011
4,7,Flood_2011_345.tif,0.08,345,2011
5,7,Flood_2011_345.tif,0.19,345,2011
6,7,Flood_2011_345.tif,0.35,345,2011
7,7,Flood_2011_345.tif,0.45,345,2011
8,7,Flood_2011_345.tif,0.11,345,2011
9,7,Flood_2011_345.tif,0.22,345,2011
10,7,Flood_2011_345.tif,0.16,345,2011
11,7,Flood_2011_345.tif,0.5,345,2011
2,8,Flood_2011_345.tif,0.13,345,2011
3,8,Flood_2011_345.tif,0.03,345,2011
4,8,Flood_2011_345.tif,0.19,345,2011
5,8,Flood_2011_345.tif,0.1,345,2011
6,8,Flood_2011_345.tif,0.26,345,2011
7,8,Flood_2011_345.tif,0.05,345,2011
8,8,Flood_2011_345.tif,0.14,345,2011
9,8,Flood_2011_345.tif,0.13,345,2011
2,9,Flood_2011_345.tif,0.06,345,2011
3,9,Flood_2011_345.tif,0.36,345,2011
4,9,Flood_2011_345.tif,0.61,345,2011
5,9,Flood_2011_345.tif,0.49,345,2011
6,9,Flood_2011_345.tif,0.39,345,2011
7,9,Flood_2011_345.tif,0.33,345,2011
8,9,Flood_2011_345.tif,0.44,345,2011
2,10,Flood_2011_345.tif,0.12,345,2011
3,10,Flood_2011_345.tif,0.37,345,2011
4,10,Flood_2011_345.tif,0.72,345,2011
5,10,Flood_2011_345.tif,0.71,345,2011
2,11,Flood_2011_345.tif,0.67,345,2011
3,11,Flood_2011_345.tif,0.83,345,2011
4,11,Flood_2011_345.tif,0.77,345,2011
2,12,Flood_2011_345.tif,0.66,345,2011
3,12,Flood_2011_345.tif,0.64,345,2011
4,12,Flood_2011_345.tif,0.29,345,2011
2,13,Flood_2011_345.tif,0.4,345,2011
6,0,Flood_2011_353.tif,0.4,353,2011
7,0,Flood_2011_353.tif,0.56,353,2011
10,0,Flood_2011_353.tif,0.14,353,2011
3,1,Flood_2011_353.tif,0.4,353,2011
4,1,Flood_2011_353.tif,0.38,353,2011
5,1,Flood_2011_353.tif,0.31,353,2011
6,1,Flood_2011_353.tif,0.56,353,2011
7,1,Flood_2011_353.tif,0.91,353,2011
8,1,Flood_2011_353.tif,0.74,353,2011
9,1,Flood_2011_353.tif,0.56,353,2011
10,1,Flood_2011_353.tif,0.17,353,2011
3,2,Flood_2011_353.tif,0.39,353,2011
4,2,Flood_2011_353.tif,0.31,353,2011
5,2,Flood_2011_353.tif,0.3,353,2011
6,2,Flood_2011_353.tif,0.32,353,2011
7,2,Flood_2011_353.tif,0.4,353,2011
8,2,Flood_2011_353.tif,0.55,353,2011
9,2,Flood_2011_353.tif,0.36,353,2011
10,2,Flood_2011_353.tif,0.27,353,2011
11,2,Flood_2011_353.tif,0.06,353,2011
0,3,Flood_2011_353.tif,0.25,353,2011
1,3,Flood_2011_353.tif,0.05,353,2011
2,3,Flood_2011_353.tif,0.08,353,2011
3,3,Flood_2011_353.tif,0.39,353,2011
4,3,Flood_2011_353.tif,0.6,353,2011
5,3,Flood_2011_353.tif,0.37,353,2011
6,3,Flood_2011_353.tif,0.22,353,2011
7,3,Flood_2011_353.tif,0.12,353,2011
8,3,Flood_2011_353.tif,0.12,353,2011
9,3,Flood_2011_353.tif,0.15,353,2011
10,3,Flood_2011_353.tif,0.09,353,2011
11,3,Flood_2011_353.tif,0.11,353,2011
12,3,Flood_2011_353.tif,0.15,353,2011
1,4,Flood_2011_353.tif,0.05,353,2011
2,4,Flood_2011_353.tif,0.06,353,2011
3,4,Flood_2011_353.tif,0.29,353,2011
4,4,Flood_2011_353.tif,0.37,353,2011
5,4,Flood_2011_353.tif,0.1,353,2011
6,4,Flood_2011_353.tif,0.14,353,2011
7,4,Flood_2011_353.tif,0.09,353,2011
8,4,Flood_2011_353.tif,0.08,353,2011
9,4,Flood_2011_353.tif,0.16,353,2011
10,4,Flood_2011_353.tif,0.06,353,2011
11,4,Flood_2011_353.tif,0.16,353,2011
12,4,Flood_2011_353.tif,0.4,353,2011
3,5,Flood_2011_353.tif,0.16,353,2011
4,5,Flood_2011_353.tif,0.1,353,2011
5,5,Flood_2011_353.tif,0.09,353,2011
6,5,Flood_2011_353.tif,0.08,353,2011
7,5,Flood_2011_353.tif,0.1,353,2011
8,5,Flood_2011_353.tif,0.01,353,2011
9,5,Flood_2011_353.tif,0.04,353,2011
10,5,Flood_2011_353.tif,0.15,353,2011
11,5,Flood_2011_353.tif,0.25,353,2011
3,6,Flood_2011_353.tif,0.13,353,2011
4,6,Flood_2011_353.tif,0.26,353,2011
5,6,Flood_2011_353.tif,0.18,353,2011
6,6,Flood_2011_353.tif,0.29,353,2011
7,6,Flood_2011_353.tif,0.12,353,2011
8,6,Flood_2011_353.tif,0.19,353,2011
9,6,Flood_2011_353.tif,0.05,353,2011
10,6,Flood_2011_353.tif,0.06,353,2011
11,6,Flood_2011_353.tif,0.38,353,2011
2,7,Flood_2011_353.tif,0.24,353,2011
3,7,Flood_2011_353.tif,0.03,353,2011
4,7,Flood_2011_353.tif,0.05,353,2011
5,7,Flood_2011_353.tif,0.14,353,2011
6,7,Flood_2011_353.tif,0.23,353,2011
7,7,Flood_2011_353.tif,0.35,353,2011
8,7,Flood_2011_353.tif,0.2,353,2011
9,7,Flood_2011_353.tif,0.2,353,2011
10,7,Flood_2011_353.tif,0.16,353,2011
11,7,Flood_2011_353.tif,0.47,353,2011
2,8,Flood_2011_353.tif,0.08,353,2011
3,8,Flood_2011_353.tif,0.01,353,2011
4,8,Flood_2011_353.tif,0.13,353,2011
5,8,Flood_2011_353.tif,0.05,353,2011
6,8,Flood_2011_353.tif,0.16,353,2011
7,8,Flood_2011_353.tif,0.11,353,2011
8,8,Flood_2011_353.tif,0.16,353,2011
9,8,Flood_2011_353.tif,0.15,353,2011
2,9,Flood_2011_353.tif,0.02,353,2011
3,9,Flood_2011_353.tif,0.2,353,2011
4,9,Flood_2011_353.tif,0.41,353,2011
5,9,Flood_2011_353.tif,0.38,353,2011
6,9,Flood_2011_353.tif,0.41,353,2011
7,9,Flood_2011_353.tif,0.32,353,2011
8,9,Flood_2011_353.tif,0.46,353,2011
2,10,Flood_2011_353.tif,0.08,353,2011
3,10,Flood_2011_353.tif,0.29,353,2011
4,10,Flood_2011_353.tif,0.54,353,2011
5,10,Flood_2011_353.tif,0.61,353,2011
2,11,Flood_2011_353.tif,0.57,353,2011
3,11,Flood_2011_353.tif,0.7,353,2011
4,11,Flood_2011_353.tif,0.63,353,2011
2,12,Flood_2011_353.tif,0.55,353,2011
3,12,Flood_2011_353.tif,0.56,353,2011
4,12,Flood_2011_353.tif,0.24,353,2011
2,13,Flood_2011_353.tif,0.36,353,2011
6,0,Flood_2011_361.tif,0.35,361,2011
7,0,Flood_2011_361.tif,0.46,361,2011
10,0,Flood_2011_361.tif,0.04,361,2011
3,1,Flood_2011_361.tif,0.47,361,2011
4,1,Flood_2011_361.tif,0.43,361,2011
5,1,Flood_2011_361.tif,0.38,361,2011
6,1,Flood_2011_361.tif,0.58,361,2011
7,1,Flood_2011_361.tif,0.82,361,2011
8,1,Flood_2011_361.tif,0.67,361,2011
9,1,Flood_2011_361.tif,0.6,361,2011
10,1,Flood_2011_361.tif,0.07,361,2011
3,2,Flood_2011_361.tif,0.36,361,2011
4,2,Flood_2011_361.tif,0.35,361,2011
5,2,Flood_2011_361.tif,0.35,361,2011
6,2,Flood_2011_361.tif,0.34,361,2011
7,2,Flood_2011_361.tif,0.33,361,2011
8,2,Flood_2011_361.tif,0.47,361,2011
9,2,Flood_2011_361.tif,0.41,361,2011
10,2,Flood_2011_361.tif,0.12,361,2011
11,2,Flood_2011_361.tif,0.0,361,2011
0,3,Flood_2011_361.tif,0.36,361,2011
1,3,Flood_2011_361.tif,0.07,361,2011
2,3,Flood_2011_361.tif,0.13,361,2011
3,3,Flood_2011_361.tif,0.35,361,2011
4,3,Flood_2011_361.tif,0.56,361,2011
5,3,Flood_2011_361.tif,0.36,361,2011
6,3,Flood_2011_361.tif,0.17,361,2011
7,3,Flood_2011_361.tif,0.07,361,2011
